ID,Date,Element,Data_Value
USC00200230,1/29/2013,TMIN,11
USC00208972,12/1/2014,TMIN,-22
USC00208972,12/1/2014,TMAX,139
USC00207312,11/4/2010,TMIN,-56
USC00200220,10/17/2010,TMIN,17
USC00200032,8/18/2013,TMIN,128
USC00200032,8/18/2013,TMAX,267
USC00200032,3/23/2013,TMIN,-56
USC00200220,10/17/2010,TMAX,172
USC00200032,3/23/2013,TMAX,39
USC00208972,8/24/2014,TMAX,267
USC00205050,1/3/2014,TMIN,-250
USC00208972,8/24/2014,TMIN,183
USC00201502,1/29/2013,TMAX,78
USC00207312,8/19/2014,TMIN,156
USC00207312,8/19/2014,TMAX,267
USC00208972,8/2/2009,TMAX,261
USC00208972,8/2/2009,TMIN,167
USC00208972,10/20/2008,TMAX,139
USC00207312,11/4/2010,TMAX,61
USC00208202,4/15/2006,TMAX,267
USC00200230,1/29/2013,TMAX,122
USC00205822,5/21/2008,TMAX,183
USC00202308,5/26/2015,TMIN,100
USC00205822,12/4/2008,TMAX,56
USW00094889,10/14/2013,TMIN,39
USW00094889,10/14/2013,TMAX,183
USW00094889,10/19/2015,TMAX,206
USW00094889,10/19/2015,TMIN,-49
USC00202308,5/26/2015,TMAX,283
USW00004848,12/16/2014,TMAX,89
USC00205451,7/18/2009,TMAX,239
USC00205451,7/18/2009,TMIN,117
USW00004848,12/16/2014,TMIN,50
USC00203712,8/15/2006,TMIN,133
USC00203712,8/15/2006,TMAX,261
USC00208202,4/15/2006,TMIN,89
USC00208202,1/4/2007,TMAX,89
USC00208202,1/4/2007,TMIN,-17
USC00205822,5/21/2008,TMIN,61
USC00208972,11/25/2007,TMAX,22
USC00208972,11/25/2007,TMIN,-67
USC00205822,12/4/2008,TMIN,0
USC00207308,11/3/2005,TMIN,-6
USC00205451,6/3/2008,TMAX,278
USC00205451,6/3/2008,TMIN,133
USC00205451,1/3/2009,TMIN,-89
USW00014833,3/1/2014,TMIN,-82
USW00004848,4/22/2012,TMAX,100
USW00004848,4/22/2012,TMIN,22
USC00208080,1/27/2012,TMAX,17
USC00208080,1/27/2012,TMIN,-11
USC00200032,4/25/2006,TMAX,122
USC00200032,4/25/2006,TMIN,0
USC00200032,5/4/2005,TMAX,161
USC00200032,5/4/2005,TMIN,-33
USC00200230,3/9/2012,TMIN,-17
USC00200230,3/9/2012,TMAX,28
USC00203712,2/2/2010,TMAX,-28
USC00207308,12/16/2014,TMAX,117
USC00207308,12/16/2014,TMIN,39
USC00203712,2/2/2010,TMIN,-100
USC00201502,3/20/2007,TMIN,-33
USC00201502,3/20/2007,TMAX,50
USW00094889,7/6/2014,TMIN,106
USC00205451,1/3/2009,TMAX,11
USW00094889,7/6/2014,TMAX,272
USW00014833,3/1/2014,TMAX,-27
USC00200228,3/12/2013,TMAX,111
USC00205822,3/11/2005,TMAX,0
USC00208080,1/4/2007,TMIN,28
USC00200842,1/27/2012,TMIN,-11
USC00200032,1/28/2007,TMIN,-150
USC00200032,1/28/2007,TMAX,-39
USC00205450,8/10/2005,TMAX,311
USC00205450,8/10/2005,TMIN,183
USW00014833,2/4/2008,TMAX,89
USW00014833,2/4/2008,TMIN,-17
USC00200230,11/22/2015,TMIN,-56
USC00205563,1/27/2012,TMAX,11
USC00205563,1/27/2012,TMIN,0
USC00207312,5/8/2008,TMAX,217
USC00200230,11/22/2015,TMAX,6
USC00207312,5/8/2008,TMIN,56
USC00203712,1/3/2014,TMIN,-267
USC00203712,1/3/2014,TMAX,-106
USC00207312,7/28/2013,TMAX,239
USC00207312,7/28/2013,TMIN,61
USC00200228,3/12/2013,TMIN,11
USC00205822,3/11/2005,TMIN,-94
USC00200032,2/23/2006,TMIN,-50
USC00207308,8/28/2008,TMAX,294
USC00205050,5/20/2008,TMAX,189
USC00201502,8/15/2014,TMAX,211
USW00014853,3/7/2005,TMAX,117
USW00014853,3/7/2005,TMIN,-67
USC00200032,2/21/2013,TMIN,-67
USC00201502,8/15/2014,TMIN,72
USW00004848,4/10/2014,TMAX,222
USC00200032,2/21/2013,TMAX,-39
USC00207312,5/19/2015,TMAX,283
USC00200228,8/19/2014,TMIN,167
USC00207312,5/19/2015,TMIN,78
USC00200228,8/19/2014,TMAX,267
USW00004848,4/10/2014,TMIN,78
USW00004848,11/4/2010,TMAX,111
USC00207312,3/12/2013,TMAX,106
USC00207312,3/12/2013,TMIN,-28
USW00004848,11/4/2010,TMIN,-16
USC00207308,4/22/2012,TMAX,128
USW00014833,3/25/2006,TMAX,61
USW00004848,12/20/2009,TMIN,-49
USC00200032,2/23/2006,TMAX,100
USW00004848,12/20/2009,TMAX,-5
USC00205451,10/27/2008,TMAX,156
USC00207308,8/28/2008,TMIN,117
USC00200230,7/18/2009,TMAX,206
USC00208202,7/24/2009,TMIN,139
USC00200230,7/18/2009,TMIN,111
USC00201502,5/7/2006,TMIN,83
USC00201502,5/7/2006,TMAX,206
USC00208202,7/24/2009,TMAX,233
USC00207320,12/4/2008,TMAX,61
USC00207320,12/4/2008,TMIN,-11
USW00004848,12/15/2015,TMIN,50
USC00208080,10/23/2015,TMIN,44
USC00208080,10/23/2015,TMAX,206
USW00094889,3/1/2009,TMIN,-110
USW00094889,3/1/2009,TMAX,-38
USC00200032,6/1/2012,TMIN,89
USC00200032,6/1/2012,TMAX,128
USW00004848,12/15/2015,TMAX,83
USC00205451,10/27/2008,TMIN,22
USC00200230,3/20/2007,TMIN,-39
USC00200230,3/20/2007,TMAX,78
USC00208080,1/4/2007,TMAX,100
USC00202308,4/6/2009,TMIN,6
USC00200842,1/27/2012,TMAX,6
USC00208080,3/20/2007,TMIN,-39
USC00208080,2/23/2007,TMAX,0
USC00208080,3/20/2007,TMAX,56
USC00208080,2/23/2007,TMIN,-100
USW00014833,2/25/2009,TMAX,83
USC00207312,1/9/2009,TMIN,-111
USW00014833,2/25/2009,TMIN,-44
USC00207312,1/9/2009,TMAX,0
USW00014853,3/30/2006,TMAX,183
USC00200032,10/30/2005,TMAX,172
USC00203712,12/15/2013,TMIN,-83
USC00200032,10/30/2005,TMIN,-33
USW00014853,3/30/2006,TMIN,-32
USC00200230,1/27/2012,TMAX,44
USC00200228,5/8/2008,TMAX,222
USC00200228,5/8/2008,TMIN,56
USC00200230,1/27/2012,TMIN,0
USC00205451,4/15/2006,TMAX,267
USC00205451,4/15/2006,TMIN,89
USC00208080,1/29/2013,TMIN,11
USC00207320,10/21/2008,TMAX,200
USW00094889,3/23/2013,TMAX,44
USW00094889,3/23/2013,TMIN,-88
USC00207308,11/3/2005,TMAX,156
USC00201502,1/4/2007,TMAX,89
USC00201502,1/4/2007,TMIN,28
USC00200842,5/7/2006,TMIN,28
USW00094889,8/18/2013,TMIN,122
USC00205451,1/27/2012,TMAX,17
USC00205451,1/27/2012,TMIN,-11
USC00200842,5/7/2006,TMAX,206
USC00201250,12/6/2013,TMAX,-6
USW00014853,8/26/2007,TMIN,144
USC00201250,12/6/2013,TMIN,-61
USC00202308,5/8/2008,TMAX,228
USC00202308,5/8/2008,TMIN,72
USC00202308,5/19/2015,TMAX,283
USC00202308,5/19/2015,TMIN,100
USC00205050,12/6/2013,TMAX,83
USC00205050,12/6/2013,TMIN,-22
USW00014853,8/26/2007,TMAX,250
USC00208080,1/29/2013,TMAX,78
USW00094889,8/18/2013,TMAX,272
USC00203712,12/15/2013,TMAX,-50
USC00208080,3/9/2012,TMIN,-17
USC00208080,3/9/2012,TMAX,128
USC00201250,12/1/2014,TMIN,-67
USC00201250,12/1/2014,TMAX,56
USC00200230,8/15/2014,TMAX,239
USC00201502,1/27/2012,TMIN,-6
USC00200230,8/15/2014,TMIN,78
USC00200032,11/18/2014,TMAX,-72
USC00200032,11/18/2014,TMIN,-122
USC00202308,7/28/2013,TMAX,233
USC00202308,7/28/2013,TMIN,106
USC00207308,3/29/2015,TMIN,-100
USC00200842,1/4/2007,TMAX,78
USC00200842,1/4/2007,TMIN,-11
USW00014853,12/26/2007,TMIN,-93
USW00014853,12/26/2007,TMAX,33
USC00200228,7/28/2013,TMAX,244
USC00207308,3/29/2015,TMAX,33
USC00205563,1/4/2007,TMAX,61
USC00200228,7/28/2013,TMIN,94
USC00202308,4/6/2009,TMAX,83
USC00200842,3/9/2012,TMAX,122
USC00200842,3/9/2012,TMIN,-22
USW00004848,3/15/2005,TMIN,-44
USW00004848,3/15/2005,TMAX,50
USC00207320,10/21/2008,TMIN,22
USC00208080,2/13/2006,TMIN,-61
USC00205563,3/20/2007,TMIN,-11
USC00205563,3/20/2007,TMAX,61
USC00208080,2/13/2006,TMAX,0
USC00200220,2/2/2010,TMAX,-22
USC00200220,2/2/2010,TMIN,-122
USC00200032,10/6/2010,TMAX,211
USC00200032,10/6/2010,TMIN,44
USC00208972,12/25/2007,TMIN,-50
USC00200842,3/20/2007,TMIN,-22
USC00202308,3/12/2013,TMAX,122
USC00202308,3/12/2013,TMIN,11
USC00200228,5/19/2015,TMIN,89
USC00200842,3/20/2007,TMAX,89
USC00205563,3/9/2012,TMIN,-22
USC00205563,3/9/2012,TMAX,139
USC00205050,12/1/2014,TMIN,-6
USC00205050,12/1/2014,TMAX,156
USC00201502,1/27/2012,TMAX,11
USC00200228,5/19/2015,TMAX,283
USC00208972,12/25/2007,TMAX,-28
USC00200230,1/28/2007,TMAX,-11
USC00205822,5/2/2011,TMIN,106
USW00004848,8/18/2013,TMIN,139
USW00004848,8/18/2013,TMAX,272
USC00207308,5/7/2006,TMIN,17
USC00203712,4/14/2014,TMIN,156
USC00203712,4/14/2014,TMAX,250
USC00208972,5/25/2015,TMIN,100
USC00208972,5/25/2015,TMAX,244
USC00207308,5/7/2006,TMAX,150
USC00203712,2/23/2007,TMAX,17
USC00201250,1/29/2013,TMAX,156
USC00200230,6/4/2015,TMIN,133
USC00205050,12/29/2014,TMIN,-61
USC00201250,1/29/2013,TMIN,28
USC00205050,12/29/2014,TMAX,22
USC00203712,2/23/2007,TMIN,-117
USC00201502,12/6/2005,TMIN,-128
USW00094889,6/15/2008,TMIN,144
USW00094889,6/15/2008,TMAX,278
USC00208972,5/31/2012,TMIN,83
USC00207308,1/28/2007,TMAX,11
USC00208972,5/31/2012,TMAX,222
USC00205822,6/1/2012,TMAX,211
USC00200228,9/13/2008,TMAX,250
USC00201502,2/24/2010,TMAX,11
USC00207312,3/1/2014,TMIN,-206
USW00014833,3/20/2007,TMIN,-44
USW00014833,3/20/2007,TMAX,56
USW00014833,10/3/2013,TMAX,244
USC00201502,4/15/2006,TMAX,206
USC00202308,10/21/2008,TMAX,194
USW00004848,8/24/2015,TMAX,244
USC00208080,7/28/2013,TMAX,239
USW00014833,10/3/2013,TMIN,122
USC00208080,7/28/2013,TMIN,100
USC00207308,1/28/2007,TMIN,-94
USC00200230,2/24/2010,TMIN,-61
USC00200230,2/24/2010,TMAX,0
USC00202308,10/21/2008,TMIN,39
USC00207320,6/1/2012,TMIN,94
USC00207320,6/1/2012,TMAX,183
USC00201502,4/15/2006,TMIN,56
USC00200228,9/13/2008,TMIN,172
USC00205822,6/1/2012,TMIN,111
USC00201502,2/24/2010,TMIN,-89
USC00208080,4/8/2009,TMIN,-33
USC00205050,1/29/2013,TMAX,72
USC00200032,6/3/2008,TMIN,161
USW00014833,4/8/2015,TMIN,33
USC00200228,3/7/2005,TMAX,111
USW00014833,4/8/2015,TMAX,72
USC00200228,3/7/2005,TMIN,11
USC00205050,1/4/2007,TMAX,89
USC00205050,5/31/2012,TMIN,83
USC00205050,5/31/2012,TMAX,233
USC00200228,10/21/2008,TMAX,183
USC00200228,10/21/2008,TMIN,28
USC00201250,5/31/2012,TMIN,100
USC00201250,5/31/2012,TMAX,183
USW00004848,1/28/2007,TMIN,-121
USW00004848,1/28/2007,TMAX,-10
USC00205822,8/3/2006,TMAX,350
USC00205822,8/3/2006,TMIN,228
USC00208202,8/2/2005,TMIN,178
USC00205563,6/10/2005,TMIN,189
USC00205563,6/10/2005,TMAX,322
USC00200032,6/3/2008,TMAX,211
USC00200230,6/4/2015,TMAX,267
USC00201502,12/6/2005,TMAX,-61
USC00205451,1/10/2010,TMAX,-39
USC00207312,10/3/2005,TMIN,133
USC00200220,1/28/2009,TMIN,-117
USC00200220,1/28/2009,TMAX,-44
USC00207312,10/3/2005,TMAX,289
USC00208080,4/8/2009,TMAX,117
USC00205050,1/29/2013,TMIN,11
USC00201250,12/29/2014,TMIN,-56
USC00201250,12/29/2014,TMAX,6
USW00014853,3/20/2007,TMIN,-38
USW00014853,3/20/2007,TMAX,39
USC00207312,12/1/2015,TMAX,89
USW00004848,9/1/2014,TMIN,206
USC00207312,12/1/2015,TMIN,-28
USW00004848,9/1/2014,TMAX,311
USC00200220,4/22/2012,TMAX,117
USC00200220,4/22/2012,TMIN,0
USW00004848,1/28/2012,TMAX,28
USC00205451,1/10/2010,TMIN,-178
USW00004848,1/28/2012,TMIN,-10
USC00205450,10/6/2005,TMAX,283
USC00207308,1/28/2012,TMAX,61
USC00207312,3/1/2014,TMAX,-56
USC00205451,2/13/2006,TMAX,6
USC00200230,12/16/2014,TMAX,72
USW00014853,11/30/2015,TMIN,-27
USC00200230,12/16/2014,TMIN,44
USW00014853,6/1/2012,TMIN,106
USW00014853,6/1/2012,TMAX,167
USC00205450,4/29/2005,TMIN,50
USC00202308,5/15/2009,TMIN,72
USC00205451,3/6/2009,TMAX,128
USC00208202,4/4/2015,TMAX,133
USC00208202,4/4/2015,TMIN,-44
USC00202308,5/15/2009,TMAX,228
USW00014833,6/30/2014,TMAX,289
USW00014833,6/30/2014,TMIN,222
USC00205451,8/2/2005,TMIN,167
USC00207308,1/25/2005,TMIN,-139
USC00207308,1/25/2005,TMAX,-6
USW00004848,11/26/2007,TMAX,39
USC00205451,8/2/2005,TMAX,322
USC00208080,10/5/2013,TMIN,161
USC00200032,12/8/2007,TMAX,-6
USC00202308,3/7/2005,TMAX,117
USC00200032,12/8/2007,TMIN,-39
USC00205822,5/26/2015,TMAX,267
USC00202308,3/20/2007,TMAX,89
USC00205563,2/24/2010,TMIN,-33
USC00200228,5/2/2011,TMAX,228
USC00205563,2/24/2010,TMAX,28
USW00014853,9/4/2008,TMIN,167
USW00014853,9/4/2008,TMAX,261
USC00202308,1/28/2012,TMAX,44
USC00202308,1/28/2012,TMIN,-6
USC00200228,5/2/2011,TMIN,89
USC00208080,6/10/2005,TMIN,183
USC00208080,6/10/2005,TMAX,350
USC00208202,3/31/2006,TMIN,44
USC00205822,5/26/2015,TMIN,183
USC00200842,2/24/2010,TMIN,-39
USC00200842,2/24/2010,TMAX,33
USC00208202,3/31/2006,TMAX,194
USC00200220,3/8/2012,TMIN,83
USC00200220,3/8/2012,TMAX,189
USW00014853,11/30/2015,TMAX,100
USC00205450,4/29/2005,TMAX,139
USW00004848,8/24/2015,TMIN,150
USC00202308,3/7/2005,TMIN,28
USC00200228,1/28/2012,TMAX,50
USC00200230,1/10/2010,TMAX,-17
USC00205050,7/16/2006,TMAX,333
USC00205050,7/16/2006,TMIN,194
USC00201502,12/16/2014,TMAX,106
USC00201502,12/16/2014,TMIN,50
USC00200230,10/23/2015,TMIN,50
USC00200230,10/23/2015,TMAX,156
USC00205451,2/13/2006,TMIN,-94
USC00203712,1/4/2007,TMAX,100
USC00203712,1/4/2007,TMIN,17
USC00208202,11/25/2010,TMIN,-44
USC00201502,11/30/2015,TMIN,-78
USW00004848,7/5/2010,TMAX,350
USC00201502,11/30/2015,TMAX,67
USW00014833,8/19/2014,TMIN,172
USW00004848,7/5/2010,TMIN,233
USW00014833,8/19/2014,TMAX,278
USC00207312,12/24/2008,TMAX,11
USC00208202,11/25/2010,TMAX,33
USC00200032,8/15/2006,TMAX,289
USC00207312,5/2/2011,TMAX,217
USC00200032,8/15/2006,TMIN,106
USC00205451,11/25/2010,TMAX,44
USC00200228,1/28/2012,TMIN,-22
USW00004848,11/26/2007,TMIN,11
USC00207312,5/2/2011,TMIN,67
USC00205563,7/28/2013,TMAX,233
USC00205451,3/6/2009,TMIN,-22
USC00201502,1/10/2010,TMIN,-200
USC00205563,7/28/2013,TMIN,100
USC00201502,1/10/2010,TMAX,-50
USC00203712,1/29/2013,TMAX,72
USC00203712,1/29/2013,TMIN,-50
USC00208080,10/5/2013,TMAX,267
USC00207312,12/24/2008,TMIN,-122
USC00207312,2/4/2008,TMAX,17
USC00207312,1/28/2012,TMAX,56
USC00207312,1/28/2012,TMIN,-44
USC00207312,2/4/2008,TMIN,-17
USW00004848,2/3/2010,TMAX,17
USW00004848,2/3/2010,TMIN,-27
USC00205451,11/25/2010,TMIN,-39
USC00200230,1/10/2010,TMIN,-150
USC00207308,1/28/2012,TMIN,-33
USC00202308,8/25/2014,TMAX,261
USC00208202,1/10/2010,TMIN,-111
USC00205822,2/24/2007,TMAX,-22
USC00207312,6/28/2015,TMIN,122
USC00207312,3/7/2005,TMIN,11
USC00201502,7/6/2014,TMIN,117
USC00201502,7/6/2014,TMAX,256
USC00205050,3/19/2007,TMAX,106
USC00207312,10/21/2008,TMAX,183
USC00207312,10/21/2008,TMIN,22
USW00014853,4/8/2015,TMIN,44
USW00014853,4/8/2015,TMAX,100
USW00014853,5/15/2009,TMIN,56
USC00205822,2/24/2007,TMIN,-89
USC00205822,4/23/2012,TMAX,133
USC00205822,4/23/2012,TMIN,17
USC00207312,6/28/2015,TMAX,183
USW00004848,5/2/2011,TMAX,156
USW00014853,5/15/2009,TMAX,206
USC00205050,5/26/2014,TMIN,117
USC00205050,5/26/2014,TMAX,283
USC00207312,3/7/2005,TMAX,100
USC00208202,1/28/2012,TMAX,56
USC00207308,5/24/2011,TMAX,272
USC00207308,5/24/2011,TMIN,150
USC00200032,10/17/2010,TMIN,56
USW00004848,7/23/2006,TMIN,150
USC00200032,10/17/2010,TMAX,178
USC00207320,7/26/2005,TMAX,333
USW00094889,11/4/2010,TMAX,106
USW00094889,11/4/2010,TMIN,-43
USC00202308,9/13/2008,TMIN,200
USC00207320,7/26/2005,TMIN,211
USW00004848,7/23/2006,TMAX,283
USC00202308,9/13/2008,TMAX,250
USC00205563,1/10/2005,TMIN,-17
USC00205563,2/8/2006,TMAX,-11
USC00208972,4/12/2011,TMIN,28
USC00200220,10/6/2010,TMIN,50
USC00208972,4/12/2011,TMAX,161
USC00205563,2/8/2006,TMIN,-94
USC00207320,11/12/2005,TMAX,139
USC00207320,11/12/2005,TMIN,-6
USC00200032,12/20/2009,TMAX,-6
USC00200032,12/20/2009,TMIN,-72
USC00208080,12/16/2014,TMIN,33
USC00205822,7/17/2006,TMAX,333
USW00094889,7/28/2013,TMAX,194
USC00200228,3/25/2006,TMAX,50
USW00094889,11/5/2005,TMAX,178
USC00200230,7/6/2014,TMIN,150
USC00200230,7/6/2014,TMAX,267
USC00205050,11/18/2014,TMAX,-17
USC00205050,11/18/2014,TMIN,-117
USC00200228,3/25/2006,TMIN,-39
USC00208202,5/8/2008,TMAX,211
USC00208202,5/8/2008,TMIN,56
USC00205450,2/23/2006,TMIN,-39
USC00207312,8/18/2013,TMIN,94
USC00205450,2/23/2006,TMAX,94
USC00207312,8/18/2013,TMAX,261
USC00200032,10/9/2013,TMAX,200
USC00200032,10/9/2013,TMIN,33
USC00200032,11/4/2010,TMAX,94
USC00200230,1/28/2012,TMAX,22
USC00200032,11/4/2010,TMIN,-11
USC00200230,1/28/2012,TMIN,-17
USC00201250,11/18/2014,TMIN,-122
USC00205822,7/17/2006,TMIN,200
USC00201250,11/18/2014,TMAX,-67
USC00207320,2/24/2007,TMIN,-100
USC00208202,1/28/2012,TMIN,-22
USW00094889,7/28/2013,TMIN,83
USC00200228,10/3/2005,TMIN,78
USC00205563,10/14/2013,TMIN,50
USC00200228,10/3/2005,TMAX,283
USW00004848,5/2/2011,TMIN,89
USC00205563,10/14/2013,TMAX,217
USC00201250,5/26/2014,TMIN,122
USC00205451,1/28/2012,TMAX,44
USC00205451,1/28/2012,TMIN,-11
USC00207320,4/23/2012,TMAX,128
USC00200228,3/29/2015,TMIN,-94
USC00200228,3/29/2015,TMAX,28
USC00207320,4/23/2012,TMIN,22
USC00205822,9/1/2015,TMAX,317
USC00205822,9/1/2015,TMIN,178
USC00207308,2/21/2013,TMIN,-94
USC00207308,2/21/2013,TMAX,-50
USC00207320,2/24/2007,TMAX,-17
USC00201250,5/26/2014,TMAX,294
USW00004848,5/7/2006,TMAX,189
USC00208080,12/16/2014,TMAX,117
USW00004848,8/3/2009,TMIN,117
USC00208080,10/14/2013,TMIN,44
USC00208080,10/14/2013,TMAX,211
USW00094889,12/20/2009,TMAX,0
USW00094889,12/20/2009,TMIN,-66
USC00202308,12/7/2013,TMAX,-17
USC00202308,12/7/2013,TMIN,-94
USC00202308,3/25/2006,TMAX,61
USC00202308,3/25/2006,TMIN,-28
USC00205822,7/26/2005,TMAX,344
USC00205822,7/26/2005,TMIN,233
USC00208972,1/29/2013,TMAX,72
USC00208972,1/29/2013,TMIN,0
USC00201250,4/22/2012,TMAX,106
USC00201250,4/22/2012,TMIN,17
USC00205563,12/16/2014,TMAX,100
USC00207320,3/20/2007,TMIN,-28
USC00205563,12/16/2014,TMIN,33
USC00207320,3/20/2007,TMAX,83
USC00205050,4/22/2012,TMAX,117
USC00200842,6/10/2005,TMAX,250
USC00205451,4/4/2015,TMAX,139
USC00208202,2/13/2006,TMAX,6
USC00203712,5/31/2012,TMAX,222
USC00208202,1/10/2010,TMAX,-33
USC00205451,2/24/2010,TMIN,-50
USC00205451,2/24/2010,TMAX,22
USC00202308,8/25/2014,TMIN,189
USW00094889,5/18/2014,TMAX,194
USW00094889,5/18/2014,TMIN,-10
USC00208202,8/2/2005,TMAX,317
USC00203712,4/22/2012,TMAX,106
USC00203712,4/22/2012,TMIN,-6
USC00200842,1/10/2005,TMAX,22
USC00200842,1/10/2005,TMIN,-56
USC00207308,2/3/2010,TMAX,-6
USC00207308,2/3/2010,TMIN,-56
USC00205050,2/23/2007,TMIN,-100
USC00205822,4/13/2011,TMIN,0
USC00208202,2/24/2010,TMIN,-44
USC00208202,2/24/2010,TMAX,39
USC00205822,4/13/2011,TMAX,161
USC00203712,5/31/2012,TMIN,78
USC00208202,2/13/2006,TMIN,-100
USC00207320,8/3/2006,TMAX,344
USC00207320,8/3/2006,TMIN,222
USC00205050,4/22/2012,TMIN,6
USC00207320,1/5/2007,TMAX,106
USC00207320,1/5/2007,TMIN,33
USC00207308,5/19/2015,TMIN,67
USC00200230,7/1/2015,TMAX,217
USC00207308,7/5/2010,TMAX,356
USC00207308,7/5/2010,TMIN,156
USC00200842,2/8/2006,TMAX,-17
USC00200230,7/1/2015,TMIN,156
USW00094889,12/8/2007,TMAX,-5
USC00208972,4/22/2012,TMAX,106
USW00094889,4/14/2005,TMIN,-28
USC00208972,4/22/2012,TMIN,-6
USW00004848,8/3/2009,TMAX,278
USC00200842,2/8/2006,TMIN,-61
USW00094889,4/14/2005,TMAX,189
USW00004848,3/19/2005,TMIN,-6
USW00004848,3/19/2005,TMAX,117
USC00205563,1/10/2005,TMAX,44
USW00004848,5/7/2006,TMIN,17
USW00094889,12/8/2007,TMIN,-43
USC00207308,5/19/2015,TMAX,283
USC00207308,11/26/2007,TMAX,50
USW00014833,5/15/2009,TMAX,200
USC00200228,12/7/2013,TMAX,-28
USC00205451,4/4/2015,TMIN,-33
USC00200228,12/7/2013,TMIN,-94
USC00203712,3/10/2005,TMIN,-156
USC00203712,3/10/2005,TMAX,-39
USC00205822,3/20/2007,TMIN,-6
USC00205822,3/20/2007,TMAX,83
USC00208972,8/31/2015,TMAX,272
USC00208972,8/31/2015,TMIN,150
USC00202308,3/20/2007,TMIN,-17
USC00205822,1/30/2013,TMAX,133
USC00200220,5/31/2012,TMIN,94
USC00200220,5/31/2012,TMAX,233
USC00205822,1/5/2007,TMAX,111
USC00205822,1/5/2007,TMIN,50
USW00094889,8/15/2006,TMIN,89
USW00094889,8/15/2006,TMAX,278
USC00200228,8/25/2014,TMAX,272
USC00200228,8/25/2014,TMIN,178
USW00014833,5/15/2009,TMIN,56
USC00205822,1/30/2013,TMIN,39
USW00094889,3/20/2007,TMIN,-32
USC00205450,1/8/2006,TMAX,44
USC00208080,12/20/2009,TMAX,11
USC00208080,11/25/2010,TMAX,78
USC00207312,12/12/2015,TMAX,133
USC00200230,3/23/2013,TMIN,-56
USC00208972,1/27/2012,TMAX,11
USC00200230,3/23/2013,TMAX,33
USC00208202,1/28/2007,TMIN,-83
USC00205451,1/26/2009,TMAX,-78
USC00208972,1/27/2012,TMIN,-17
USW00004848,3/12/2013,TMAX,33
USC00205451,1/26/2009,TMIN,-200
USC00208202,1/28/2007,TMAX,17
USC00200032,12/25/2013,TMAX,-44
USC00200032,12/25/2013,TMIN,-122
USC00205563,11/25/2010,TMIN,-11
USW00004848,3/12/2013,TMIN,-5
USC00203712,7/16/2006,TMAX,322
USC00203712,7/16/2006,TMIN,178
USC00201502,2/21/2013,TMIN,-78
USC00205563,8/15/2014,TMAX,222
USC00208080,11/25/2010,TMIN,-61
USC00201502,2/21/2013,TMAX,-61
USC00207308,3/19/2005,TMAX,39
USC00201502,3/10/2014,TMIN,-67
USW00004848,11/3/2005,TMAX,211
USC00201502,8/2/2005,TMIN,178
USC00201502,8/2/2005,TMAX,317
USW00014853,12/7/2013,TMAX,-16
USW00014853,12/7/2013,TMIN,-88
USC00200230,9/1/2013,TMAX,278
USC00205451,11/4/2010,TMAX,83
USC00205451,11/4/2010,TMIN,-39
USC00202308,2/3/2010,TMAX,17
USC00202308,2/3/2010,TMIN,-72
USC00205563,5/24/2011,TMIN,156
USC00205563,5/24/2011,TMAX,278
USC00207312,12/12/2015,TMIN,50
USC00200230,9/1/2013,TMIN,194
USC00200842,5/24/2011,TMIN,150
USC00200842,5/24/2011,TMAX,261
USC00201502,3/10/2014,TMAX,44
USW00094889,4/22/2012,TMAX,117
USW00094889,4/22/2012,TMIN,11
USC00207308,3/19/2005,TMIN,-33
USW00004848,11/3/2005,TMIN,78
USC00205050,3/10/2005,TMIN,-94
USC00205050,3/10/2005,TMAX,-11
USC00200230,2/8/2006,TMIN,-83
USC00200228,2/3/2010,TMIN,-56
USC00200230,2/21/2013,TMIN,-67
USC00200230,2/21/2013,TMAX,-39
USC00207308,8/24/2015,TMIN,89
USC00207308,8/24/2015,TMAX,278
USC00205050,4/28/2014,TMAX,133
USC00200228,2/4/2008,TMAX,6
USW00014853,5/2/2011,TMAX,161
USC00207320,1/28/2012,TMAX,50
USC00200228,2/4/2008,TMIN,-11
USW00014853,5/2/2011,TMIN,100
USC00207320,1/28/2012,TMIN,-11
USC00202308,3/1/2014,TMIN,-200
USC00207312,8/3/2009,TMAX,261
USC00207312,8/3/2009,TMIN,94
USC00200230,8/2/2005,TMIN,200
USC00200230,8/2/2005,TMAX,328
USC00200032,5/4/2009,TMAX,178
USC00200228,2/3/2010,TMAX,-6
USC00205563,8/15/2014,TMIN,89
USC00202308,3/1/2014,TMAX,-22
USW00014833,3/9/2012,TMIN,-56
USC00205563,11/25/2010,TMAX,50
USC00200230,2/13/2006,TMIN,-50
USC00200842,11/25/2010,TMIN,-56
USC00205822,1/28/2012,TMAX,56
USC00205822,1/28/2012,TMIN,0
USC00207308,8/17/2015,TMAX,317
USC00200230,2/13/2006,TMAX,-17
USC00207308,8/17/2015,TMIN,161
USC00208202,7/28/2013,TMAX,250
USC00208202,7/28/2013,TMIN,89
USW00014833,4/13/2011,TMIN,-22
USC00207320,1/18/2005,TMAX,-83
USC00200230,2/8/2006,TMAX,-28
USW00014833,4/13/2011,TMAX,183
USC00200842,11/25/2010,TMAX,50
USW00014853,10/3/2013,TMAX,267
USC00207320,1/18/2005,TMIN,-194
USW00014853,10/3/2013,TMIN,133
USC00205050,4/28/2014,TMIN,39
